tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2001,"January","IDMKW","MANOKWARI",,
2001,"January","IDMLI","MALILI, SULAWESI",4451402,3604674
2001,"January","IDMNA","MELANGGUANE (U)",,
2001,"January","IDMND","MANADO",390495,44310
2001,"January","IDMNT","MANTANG, RIAU",,
2001,"January","IDMRK","MERAK",12884525,36126803
2001,"January","IDMSA","MUARA SABAK",64620,4360
2001,"January","IDMUO","MUNTOK",31500,3000000
2001,"January","IDNAH","NAHA (U) - SULUT",55620,1800000
2001,"January","IDPAK","PEKAN BARU",667448,240496
2001,"January","IDPAL","PALIMANAN",,
2001,"January","IDPAS","PASIR PANJANG",366032,405775
2001,"January","IDPAT","PANTOLOAN",,
2001,"January","IDPAZ","PASURUAN",28709,669218
2001,"January","IDPBA","PULAU BAAI",,
2001,"January","IDPBL","PULAU BULUH",576236,1870741
2001,"January","IDPDG","PADANG / TABING (U)",66945,553
2001,"January","IDPDU","PANGKAL DURI",,
2001,"January","IDPEK","PEKANBARU (RUMBAI)",12212718,1449091
2001,"January","IDPEU","PENUBA",,
2001,"January","IDPEX","PEKALONGAN",,
2001,"January","IDPGK","PANGKAL PINANG (U)",428958,49694
2001,"January","IDPGX","PANGKAL BALAM",2695202,8824073
2001,"January","IDPJG","PANJANG",10756907,65914037
2001,"January","IDPKU","SIMPANG TIGA (U)",4576,138
2001,"January","IDPLA","PALEMBANG - PLAJU",3508361,3688037
2001,"January","IDPLM","SM.BADARUDDIN (U)",4140755,20537275
2001,"January","IDPLS","PALEMBANG-KERTAPATI",,
2001,"January","IDPLW","PALU / MUTIARA (U)",,
2001,"January","IDPMG","MENENG",566451,3458000
2001,"January","IDPNK","SUPADIO (U)",,
2001,"January","IDPON","PONTIANAK",2091361,8880875
2001,"January","IDPPS","PULANG PISAU",3182433,5074380
2001,"January","IDPRN","PANARUKAN",,
2001,"January","IDPRO","PROBOLINGGO",18752165,84950000
2001,"January","IDPSB","JKT./ POS PASAR BARU",,
2001,"January","IDPSS","PULAU SAMBU",12098,56423
2001,"January","IDPSU","PANGKALAN SUSU",808536,1253523
2001,"January","IDPTE","PULAU TELLO",22800,23400
2001,"January","IDPUM","POMALA",292426,5338000
2001,"January","IDPWG","PERAWANG, SUMATRA",266818,47633
2001,"January","IDRAN","RANAI",,
2001,"January","IDRGT","RENGAT/ JAPURA (U)",,
2001,"January","IDSAM","SAMPANG",,
2001,"January","IDSBG","ACEH - SABANG",64791,12330
2001,"January","IDSDU","SUNGAI DURI",,
2001,"January","IDSEM","SEMBAKUNG",10081,410
2001,"January","IDSEN","SENIPAH",2385462,3802991
2001,"January","IDSEQ","SUNGAI PAKNING",129233,5729
2001,"January","IDSIA","SIAK YECHIL, RIAU",,
2001,"January","IDSLG","SIBOLGA",,
2001,"January","IDSLI","SUNGAI LIAT",,
2001,"January","IDSMQ","SAMPIT",,
2001,"January","IDSMR","SEMARANG (PTT)",478711,127521
2001,"January","IDSOC","JEBRES/ADI SUMARMO",106239,310719
2001,"January","IDSOQ","SORONG / JEFMAN (U)",,
2001,"January","IDSOR","SORONG",973278,635059
2001,"January","IDSPA","SELAT PANJANG",19920,5524
2001,"January","IDSRD","SAMARINDA",12077951,6460333
2001,"January","IDSRG","ACHMAD YANI (U)",26324,2937
2001,"January","IDSRI","TEMINDUNG (U)",,
2001,"January","IDSSI","SIAK SRI INDRAPURA",291917,356261
2001,"January","IDSTT","SINTETE",,
2001,"January","IDSUB","SURABAYA /JUANDA (U)",11043756,1350137
2001,"January","IDSUG","SUNGAI GERONG",46765,84
2001,"January","IDSUN","SUNGSANG",,
2001,"January","IDSUP","SUMENEP, MADURA",,
2001,"January","IDSUQ","SUNGAI GUNTUNG",2364471,824547
2001,"January","IDSUR","SURABAYA (PTT)",2721683,9873223
2001,"January","IDTAN","TANJUNG UBAN",,
2001,"January","IDTBK","TG BALAI KARIMUN",543894,1637510
2001,"January","IDTBR","TANJUNG BERINGIN",,
2001,"January","IDTBT","TANJUNG BATU, RIAU",,
2001,"January","IDTBY","PADANG/TL.BAYUR",3382970,32667547
2001,"January","IDTEM","TEMBILAHAN",,
2001,"January","IDTEN","TENAU",,
2001,"January","IDTER","TEREMPA",3315739,1411907
2001,"January","IDTES","TANJUNG EMAS",94557954,1.296e+08
2001,"January","IDTGR","PASIR/TANAH GROGOT",2368277,243331
2001,"January","IDTIM","AMAMAPARE",34439521,24032256
2001,"January","IDTJA","TANJUNG ARU",,
2001,"January","IDTJB","TANJUNG BALAI ASAHAN",28467,120995
2001,"January","IDTJS","TANJUNG SELOR",2303,600000
2001,"January","IDTLN","TANJUNG LENENG",,
2001,"January","IDTNJ","KIJANG (U)",387869,5327782
2001,"January","IDTOL","TOBOALI",,
2001,"January","IDTPD","TANJUNG PANDAN",172343,835117
2001,"January","IDTPE","TANJUNG PERAK",3.809e+08,8.562e+08
2001,"January","IDTPK","TAPAKTUAN",,
2001,"January","IDTPN","TANJUNG PINANG",268475,606497
2001,"January","IDTPP","TANJUNG PRIOK",1.752e+09,2.124e+09
2001,"January","IDTPR","TANJUNG PURA",,
2001,"January","IDTRK","TARAKAN (U)",109380,6848
2001,"January","IDTSG","TANJUNG SANGATA",2997380,421767
2001,"January","IDTSK","TANJUNG SAMALANTAKAN",,
2001,"January","IDTSM","TANJUNG SAMAK",,
2001,"January","IDTST","TANJUNG SANTAN",,
2001,"January","IDTTE","TERNATE",59216,90880
2001,"January","IDTUB","TUBAN",,
2001,"January","IDUJU","UJUNGPANDANG",6511340,41617376
2001,"January","IDUNA","UDANG NATUNA",193612,62841
2001,"January","IDUPG","HASANUDDIN (U)",1184,30
2001,"January","IDWAN","WANI",,
2002,"January","191","PADANG/TL.BAYUR",,
2002,"January","225","DUMAI",,
2002,"January","326","PALEMBANG - PLAJU",,
2002,"January","340","MUSI RIVER",,
2002,"January","431","TANJUNG PRIOK",,
2002,"January","434","SUKARNO HATTA (U)",,
2002,"January","467","BALONGAN",,
2002,"January","494","TANJUNG EMAS",,
2002,"January","562","GRESIK",,
2002,"January","563","TANJUNG PERAK",,
2002,"January","587","SURABAYA /JUANDA (U)",,
2002,"January","655","BIMA",,
2002,"January","980","AMAMAPARE",,
2002,"January","ID141","PANGKALAN SUSU",,
2002,"January","ID225","DUMAI",,
2002,"January","ID254","TANJUNG BATU, RIAU",,
2002,"January","ID271","HANG NADIM (U)",,
2002,"January","ID340","MUSI RIVER",,
2002,"January","ID562","GRESIK",,
2002,"January","ID620","NGURAH RAI (U)",,
2002,"January","ID980","AMAMAPARE",,
2002,"January","IDADB","ADANG BAY",4481,537
2002,"January","IDAMB","AMBON",2133542,1148487
2002,"January","IDAMI","MATARAM / SELAPARANG",,
2002,"January","IDARJ","ARJUNA, JAVA",,
2002,"January","IDAUN","BLANG LANCANG (ARUN)",2158083,644128
2002,"January","IDBAD","BANDA NAIRA",,
2002,"January","IDBAG","BAGAN SIAPI-API",,
2002,"January","IDBAK","BATU KILAT",,
2002,"January","IDBAL","BALANTANG/MALILI",,
2002,"January","IDBAN","BANJARMASIN",6977004,8960367
2002,"January","IDBDJ","SAMSUDIN NOOR (U)",,
2002,"January","IDBGG","BANGGAI",,
2002,"January","IDBIK","FRANS KASIEPO (U)",,
2002,"January","IDBIT","BITUNG",,
2002,"January","IDBJU","BANYUWANGI",,
2002,"January","IDBKI","BIRING KASSI",,
2002,"January","IDBKL","BANGKALAN",,
2002,"January","IDBKS","PADANG KEMILING (U)",919,17
2002,"January","IDBLC","BATU LICIN",,
2002,"January","IDBLG","BALONGAN",55898,35285
2002,"January","IDBLS","BENGKALIS",24966,78402
2002,"January","IDBLW","BELAWAN",41414778,1.270e+08
2002,"January","IDBMU","BIMA",6957852,678272
2002,"January","IDBND","BANDUNG(PTT/GD BAGE)",226783,8358
2002,"January","IDBOA","BENOA/LOLOAN",8621,20445
2002,"January","IDBPD","BELAKANG PADANG",,
2002,"January","IDBPN","SEPINGGAN (U)",2798452,109822
2002,"January","IDBPP","BALIKPAPAN",62165262,2.952e+08
2002,"January","IDBTG","BONTANG",8830787,564796
2002,"January","IDBTH","HANG NADIM (U)",,
2002,"January","IDBTJ","BLANG BINTANG (U)",,
2002,"January","IDBTN","BINTUHAN",,
2002,"January","IDBUN","BUATAN",,
2002,"January","IDBUW","BAU-BAU",,
2002,"January","IDBYQ","BUNYU",,
2002,"January","IDCBN","CIREBON/PENGGUNG (U)",,
2002,"January","IDCGD","CIGADING",16498947,67340486
2002,"January","IDCGK","SUKARNO HATTA (U)",75600977,3572937
2002,"January","IDCXP","CILACAP",1.481e+08,9.781e+08
2002,"January","IDDAS","SINGKEP - DABO",,
2002,"January","IDDJB","PALMERAH/ SLT TAHA",,
2002,"January","IDDJJ","JAYAPURA / SENTANI",,
2002,"January","IDDJM","JAMBI",1558017,3002299
2002,"January","IDDPS","NGURAH RAI (U)",2588733,1416584
2002,"January","IDDUM","DUMAI",23707555,1.010e+08
2002,"January","IDENT","ENTIKONG",11246,75000
2002,"January","IDGLX","GALELA , MALUKU",1018137,668544
2002,"January","IDGOR","GORONTALO",,
2002,"January","IDGRE","GRESIK",10264837,1.656e+08
2002,"January","IDHLP","HLM. PERDANA KUSUMA",887268,38145
2002,"January","IDJKT","JAKARTA / PASAR IKAN",,
2002,"January","IDJOG","ADI SUCIPTO (U)",68030,5256
2002,"January","IDJUA","JUATA TARAKAN",,
2002,"January","IDJYP","JAYAPURA",,
2002,"January","IDKBH","KALABAHI",,
2002,"January","IDKDR","KENDARI",5987,1895
2002,"January","IDKEN","KUALA ENOK",2622,1474200
2002,"January","IDKID","PULAU KIJANG",,
2002,"January","IDKLB","KALIBARU",1769626,11350088
2002,"January","IDKLG","KALIANGET",,
2002,"January","IDKLS","KUALA LANGSA",40047,165000
2002,"January","IDKOE","KUPANG / EL-TARI (U)",,
2002,"January","IDKRI","KRUI",,
2002,"January","IDKRU","KRUENG R. MALAHAYATI",,
2002,"January","IDKTA","KOTA AGUNG",73349622,4.599e+08
2002,"January","IDKTB","KOTABARU",,
2002,"January","IDKTG","KETAPANG K. BARAT",,
2002,"January","IDKTJ","KUALA TANJUNG",9296660,50192000
2002,"January","IDKTK","KUALA TUNGKAL",748535,677560
2002,"January","IDLAB","LABUHA MALUKU",1064902,717957
2002,"January","IDLBI","LABUHAN BILIK",,
2002,"January","IDLEM","LEMBAR",,
2002,"January","IDLHJ","LABUHAN HAJI ACEH",,
2002,"January","IDLHK","LHOK NGA",,
2002,"January","IDLIN","LINGKAS TARAKAN",19794,605467
2002,"January","IDLSW","LHOK SEUMAWE",,
2002,"January","IDLUW","LUWUK",,
2002,"January","IDMAL","MANGOLE",,
2002,"January","IDMDC","SAM RATULANGI (U)",,
2002,"January","IDMES","MEDAN / POLONIA (U)",386049,19096
2002,"January","IDMLG","ABDULRACHMAN SALEH",,
2002,"January","IDMLI","MALILI, SULAWESI",,
2002,"January","IDMND","MANADO",,
2002,"January","IDMOF","MAUMERE",13426,74371
2002,"January","IDMRI","MUSI RIVER",7868302,32579518
2002,"January","IDMRK","MERAK",84237855,3.212e+08
2002,"January","IDMSA","MUARA SABAK",109431,95200
2002,"January","IDMUD","MUARA DJAWA",,
2002,"January","IDMUO","MUNTOK",,
2002,"January","IDNAM","NAMLEA",,
2002,"January","IDNNX","NUNUKAN",,
2002,"January","IDNTI","BINTUNI, IRIAN JAYA",,
2002,"January","IDPAD","PADANG (PTT)",,
2002,"January","IDPAK","PEKAN BARU",,
2002,"January","IDPAL","PALIMANAN",,
2002,"January","IDPAS","PASIR PANJANG",476845,1152907
2002,"January","IDPAT","PANTOLOAN",23186,4100
2002,"January","IDPAZ","PASURUAN",,
2002,"January","IDPBL","PULAU BULUH",386941,666433
2002,"January","IDPDB","PADANG BAAI",,
2002,"January","IDPDG","PADANG / TABING (U)",42681,161
2002,"January","IDPEK","PEKANBARU (RUMBAI)",2918349,1937725
2002,"January","IDPEN","PEMANUKAN",,
2002,"January","IDPEU","PENUBA",6693,13944
2002,"January","IDPGE","PULAU GEBE",,
2002,"January","IDPGK","PANGKAL PINANG (U)",6480,18376
2002,"January","IDPGX","PANGKAL BALAM",860082,2813904
2002,"January","IDPIN","PINRANG",,
2002,"January","IDPJG","PANJANG",21989860,1.240e+08
2002,"January","IDPKU","SIMPANG TIGA (U)",11959,93
2002,"January","IDPLA","PALEMBANG - PLAJU",8792718,11550558
2002,"January","IDPLM","SM.BADARUDDIN (U)",225747,6246549
2002,"January","IDPLS","PALEMBANG-KERTAPATI",,
2002,"January","IDPMG","MENENG",,
2002,"January","IDPNK","SUPADIO (U)",,
2002,"January","IDPNN","PAMANUKAN, JAVA",,
2002,"January","IDPON","PONTIANAK",3335475,13675695
2002,"January","IDPPS","PULANG PISAU",,
2002,"January","IDPRN","PANARUKAN",68282459,4.090e+08
2002,"January","IDPRO","PROBOLINGGO",,
2002,"January","IDPSB","JKT./ POS PASAR BARU",,
2002,"January","IDPSS","PULAU SAMBU",,
2002,"January","IDPSU","PANGKALAN SUSU",81631,800311
2002,"January","IDPTE","PULAU TELLO",,
2002,"January","IDPUM","POMALA",,
2002,"January","IDPWG","PERAWANG, SUMATRA",32928,34030
2002,"January","IDRAN","RANAI",,
2002,"January","IDREM","REMBANG",3062,286
2002,"January","IDRGA","RENGAT",,
2002,"January","IDRGT","RENGAT/ JAPURA (U)",1643,19000
2002,"January","IDSAM","SAMPANG",,
2002,"January","IDSBG","ACEH - SABANG",,
2002,"January","IDSEB","SEBANGAN BAY",,
2002,"January","IDSEG","SEGAMA, BORNEO",,
2002,"January","IDSEM","SEMBAKUNG",212008,14322
2002,"January","IDSEQ","SUNGAI PAKNING",131027,7302
2002,"January","IDSIA","SIAK YECHIL, RIAU",,
2002,"January","IDSIN","SINABANG",,
2002,"January","IDSLG","SIBOLGA",37979,120
2002,"January","IDSMQ","SAMPIT",47506,214566
2002,"January","IDSMR","SEMARANG (PTT)",6821,2530
2002,"January","IDSOC","JEBRES/ADI SUMARMO",136148,302530
2002,"January","IDSOQ","SORONG / JEFMAN (U)",,
2002,"January","IDSOR","SORONG",276565,39356
2002,"January","IDSPA","SELAT PANJANG",81001,66617
2002,"January","IDSPT","SAPAT",,
2002,"January","IDSRD","SAMARINDA",6602832,13579161
2002,"January","IDSRG","ACHMAD YANI (U)",55354,615
2002,"January","IDSRI","TEMINDUNG (U)",,
2002,"January","IDSSI","SIAK SRI INDRAPURA",444359,159106
2002,"January","IDSST","SUNDA STRAIT (PENJ)",,
2002,"January","IDSUB","SURABAYA /JUANDA (U)",7227913,619269
2002,"January","IDSUG","SUNGAI GERONG",,
2002,"January","IDSUN","SUNGSANG",,
2002,"January","IDSUP","SUMENEP, MADURA",,
2002,"January","IDSUQ","SUNGAI GUNTUNG",114851,1562767
2002,"January","IDSUR","SURABAYA (PTT)",5167481,28888662
2002,"January","IDTAN","TANJUNG UBAN",113,73420
2002,"January","IDTBK","TG BALAI KARIMUN",322679,1426529
2002,"January","IDTBT","TANJUNG BATU, RIAU",,
2002,"January","IDTBY","PADANG/TL.BAYUR",901283,19361388
2002,"January","IDTEM","TEMBILAHAN",2552,2427
2002,"January","IDTEN","TENAU",,
2002,"January","IDTER","TEREMPA",133297,468686
2002,"January","IDTES","TANJUNG EMAS",58938464,67968074
2002,"January","IDTGK","TANJUNG KEDABU",,
2002,"January","IDTGR","PASIR/TANAH GROGOT",2595492,621159
2002,"January","IDTIM","AMAMAPARE",38661404,25385714
2002,"January","IDTJA","TANJUNG ARU",,
2002,"January","IDTJB","TANJUNG BALAI ASAHAN",121185,455140
2002,"January","IDTJS","TANJUNG SELOR",999,300000
2002,"January","IDTLN","TANJUNG LENENG",5815240,34907833
2002,"January","IDTMK","TAMAKO",,
2002,"January","IDTNJ","KIJANG (U)",481441,1176809
2002,"January","IDTOL","TOBOALI",,
2002,"January","IDTPD","TANJUNG PANDAN",103424,8052
2002,"January","IDTPE","TANJUNG PERAK",1.945e+08,4.372e+08
2002,"January","IDTPK","TAPAKTUAN",,
2002,"January","IDTPN","TANJUNG PINANG",147920,134468
2002,"January","IDTPP","TANJUNG PRIOK",1.047e+09,1.413e+09
2002,"January","IDTPR","TANJUNG PURA",,
2002,"January","IDTRD","TANJUNG REDEP",2785860,23979923
2002,"January","IDTRK","TARAKAN (U)",43437,1800906
2002,"January","IDTSG","TANJUNG SANGATA",9156704,3705800
2002,"January","IDTSM","TANJUNG SAMAK",,
2002,"January","IDTTE","TERNATE",,
2002,"January","IDTUB","TUBAN",436997,408040
2002,"January","IDUJU","UJUNGPANDANG",252785,8275348
2002,"January","IDUNA","UDANG NATUNA",4190116,489638
2002,"January","IDUPG","HASANUDDIN (U)",2988,137
2002,"January","IDWGP","WAINGAPU",,
2003,"January","112","BAKONGAN",,
2003,"January","144","BELAWAN",425374,5791573
2003,"January","167","MEDAN (PTT)",,
2003,"January","249","PULAU SAMBU",,
2003,"January","293","JAMBI",,
2003,"January","431","TANJUNG PRIOK",8016221,8881452
2003,"January","434","SUKARNO HATTA (U)",,
2003,"January","461","MERAK",,
2003,"January","494","TANJUNG EMAS",,
2003,"January","563","TANJUNG PERAK",77535,22637
2003,"January","587","SURABAYA /JUANDA (U)",,
2003,"January","618","CELUKAN BAWANG",,
2003,"January","ID142","PANGKALAN BRANDAN",,
2003,"January","ID170","KUALA TANJUNG",,
2003,"January","ID191","PADANG/TL.BAYUR",,
2003,"January","ID225","DUMAI",,
2003,"January","ID249","PULAU SAMBU",,
2003,"January","ID251","TANJUNG PINANG",835,5000
2003,"January","ID461","MERAK",52410,34250
2003,"January","ID473","CIGADING",,
2003,"January","ID494","TANJUNG EMAS",,
2003,"January","ID495","CILACAP",,
2003,"January","ID562","GRESIK",1977528,50064000
2003,"January","ID587","SURABAYA /JUANDA (U)",11057,100
2003,"January","ID771","BANJARMASIN",,
2003,"January","ID810","PASIR/TANAH GROGOT",,
2003,"January","ID817","BONTANG",,
2003,"January","ID980","AMAMAPARE",,
2003,"January","IDADB","ADANG BAY",29025,2328
2003,"January","IDAMB","AMBON",67027,25234
2003,"January","IDAMI","MATARAM / SELAPARANG",,
2003,"January","IDAUN","BLANG LANCANG (ARUN)",36995,15705
2003,"January","IDBAG","BAGAN SIAPI-API",,
2003,"January","IDBAN","BANJARMASIN",3294349,3314383
2003,"January","IDBDJ","SAMSUDIN NOOR (U)",,
2003,"January","IDBDO","HUSEIN SASTRANEGARA",,
2003,"January","IDBDS","BADAS SUMBAWA",,
2003,"January","IDBEJ","BERAU",,
2003,"January","IDBIK","FRANS KASIEPO (U)",142741,10749
2003,"January","IDBIT","BITUNG",,
2003,"January","IDBJU","BANYUWANGI",,
2003,"January","IDBKI","BIRING KASSI",,
2003,"January","IDBLC","BATU LICIN",402792,1545435
2003,"January","IDBLG","BALONGAN",14105,14952
2003,"January","IDBLS","BENGKALIS",118968,430382
2003,"January","IDBLW","BELAWAN",59453152,2.312e+08
2003,"January","IDBMU","BIMA",10610693,10746674
2003,"January","IDBND","BANDUNG(PTT/GD BAGE)",27608,16048
2003,"January","IDBOA","BENOA/LOLOAN",108476,224376
2003,"January","IDBPD","BELAKANG PADANG",141354,245657
2003,"January","IDBPN","SEPINGGAN (U)",3582776,73134
2003,"January","IDBPP","BALIKPAPAN",1.913e+08,6.055e+08
2003,"January","IDBTG","BONTANG",3259409,313958
2003,"January","IDBTJ","BLANG BINTANG (U)",,
2003,"January","IDBUL","BULELENG",,
2003,"January","IDBUN","BUATAN",280472,9053010
2003,"January","IDBXD","BADE, IRIAN JAYA",,
2003,"January","IDBYQ","BUNYU",,
2003,"January","IDCBN","CIREBON/PENGGUNG (U)",1157737,5505100
2003,"January","IDCGD","CIGADING",46668136,5.539e+08
2003,"January","IDCGK","SUKARNO HATTA (U)",76862497,1806693
2003,"January","IDCXP","CILACAP",2.396e+08,1.017e+09
2003,"January","IDDAS","SINGKEP - DABO",52995,334993
2003,"January","IDDJJ","JAYAPURA / SENTANI",,
2003,"January","IDDJM","JAMBI",2805260,3846647
2003,"January","IDDPS","NGURAH RAI (U)",2651496,345360
2003,"January","IDDUM","DUMAI",13170927,50553167
2003,"January","IDENT","ENTIKONG",3684,48000
2003,"January","IDGOR","GORONTALO",,
2003,"January","IDGRE","GRESIK",,
2003,"January","IDHLP","HLM. PERDANA KUSUMA",2517885,75108
2003,"January","IDJKT","JAKARTA / PASAR IKAN",995305,127540
2003,"January","IDJOG","ADI SUCIPTO (U)",,
2003,"January","IDJOK","YOGYAKARTA (PTT)",,
2003,"January","IDJUA","JUATA TARAKAN",349966,4884430
2003,"January","IDKBH","KALABAHI",,
2003,"January","IDKDR","KENDARI",11998,469
2003,"January","IDKEN","KUALA ENOK",651837,274000
2003,"January","IDKGD","KUALA GAUNG",,
2003,"January","IDKID","PULAU KIJANG",,
2003,"January","IDKLB","KALIBARU",5840166,21976290
2003,"January","IDKLS","KUALA LANGSA",,
2003,"January","IDKOE","KUPANG / EL-TARI (U)",,
2003,"January","IDKTA","KOTA AGUNG",1.064e+08,4.089e+08
2003,"January","IDKTB","KOTABARU",111650,7700000
2003,"January","IDKTG","KETAPANG K. BARAT",,
2003,"January","IDKTJ","KUALA TANJUNG",930000,4900000
2003,"January","IDKTK","KUALA TUNGKAL",11350350,79417391
2003,"January","IDKUM","KUMAI",,
2003,"January","IDLEM","LEMBAR",,
2003,"January","IDLIN","LINGKAS TARAKAN",17512,1425066
2003,"January","IDLSW","LHOK SEUMAWE",136218,278680
2003,"January","IDMDC","SAM RATULANGI (U)",99131,5469
2003,"January","IDMES","MEDAN / POLONIA (U)",160957,6188
2003,"January","IDMLI","MALILI, SULAWESI",4566172,33812119
2003,"January","IDMND","MANADO",,
2003,"January","IDMRI","MUSI RIVER",10454561,40325953
2003,"January","IDMRK","MERAK",1.301e+08,5.347e+08
2003,"January","IDMSA","MUARA SABAK",78933,95100
2003,"January","IDMUB","MUARA BERAU",,
2003,"January","IDNNX","NUNUKAN",31828,1218928
2003,"January","IDPAC","PACITAN",21477,25168
2003,"January","IDPAD","PADANG (PTT)",,
2003,"January","IDPAI","PANIPAHAN",,
2003,"January","IDPAK","PEKAN BARU",4373089,3674139
2003,"January","IDPAP","PARE-PARE",,
2003,"January","IDPAS","PASIR PANJANG",185509,282816
2003,"January","IDPAT","PANTOLOAN",12619,12082
2003,"January","IDPAZ","PASURUAN",267,10000
2003,"January","IDPBA","PULAU BAAI",,
2003,"January","IDPBL","PULAU BULUH",563135,1518824
2003,"January","IDPDG","PADANG / TABING (U)",27934,264
2003,"January","IDPEK","PEKANBARU (RUMBAI)",9477100,934354
2003,"January","IDPEN","PEMANUKAN",,
2003,"January","IDPGK","PANGKAL PINANG (U)",,
2003,"January","IDPGX","PANGKAL BALAM",3084832,6668102
2003,"January","IDPJG","PANJANG",15861000,35725693
2003,"January","IDPKU","SIMPANG TIGA (U)",103402,120
2003,"January","IDPLA","PALEMBANG - PLAJU",391327,36226
2003,"January","IDPLM","SM.BADARUDDIN (U)",1832391,40142
2003,"January","IDPLW","PALU / MUTIARA (U)",,
